person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Aleodor Dochioiu,aleodordochioiu,aleodordochioiu@post.ro,2700605252361,1916-01-14,"Soseaua Luiza Albu Nr. 43, Timisoara, 339797",0780 402 202,0a:10:c5:48:23:64,65.160.216.18,RO48PNMF3349325181885291,2024-07-18 19:55:11,7734,20,117,65546,766124a9-be4d-485d-8f3c-1ba4d0639ca0
Laurențiu Tomescu,laurențiutomescu,laurențiutomescu@acasa.ro,6090108167925,2002-02-09,"Soseaua Oprea Nr. 979 Bl. 14  Sc. 70 Ap. 190, Targu Lapus, 579593",0751 496 827,2a:e2:b7:8b:d2:80,55.210.154.165,RO90POYD5226653990855128,2024-04-17 19:17:40,20230,927,94,1862084,730e8c7a-0682-4302-82fd-6eb071b09194
Jan Stănescu,janstănescu,janstănescu@141.ro,7991213365459,2004-06-27,"Soseaua Geta Dochioiu, Pascani, 580481",0735 847 882,c9:d2:35:89:1a:f0,108.47.56.86,RO65BJIM6680798086606930,2024-07-24 19:33:20,11944,273,518,1168807,b28cf4a8-9434-45b4-8ef4-dbba6e8dba64
Celia Cristea,celiacristea,celiacristea@zzup.ro,4390821166870,1995-10-08,"Intrarea Preda, Victoria, 628471",0750 176 552,36:71:61:ea:6f:18,76.100.31.110,RO69FMFT3808365152931013,2025-02-09 22:26:30,21261,514,211,1853791,32624302-09ac-4471-b37d-3e20747ee213
Floare Georgescu,floaregeorgescu,floaregeorgescu@acasa.ro,5431021190928,1976-10-19,"Bulevardul Corneliu Marin, Dobroesti, 431449",0258 250 853,99:19:a2:8c:66:d8,179.243.214.189,RO53XQZX4117529935683828,2024-12-27 19:49:12,17874,737,721,1843785,bcb0bce6-310a-4e95-8441-a9defb16d1db
Gheorghiță Georgescu,gheorghițăgeorgescu,gheorghițăgeorgescu@gmail.com,2170810414718,2007-12-18,"Drumul Stan, Bosanci, 109967",0264 083 166,0c:86:c1:8b:06:00,3.250.235.53,RO11VFYN9554644706058445,2024-04-27 22:33:37,26539,376,447,407106,396ad391-7235-487a-bde5-c509ba4f843e
Marina Tabacu,marinatabacu,marinatabacu@post.ro,5260501222413,2020-09-19,"Bulevardul Jan Mocanu Nr. 843 Bl. 40  Sc. 74 Ap. 320, Targu Secuiesc, 942830",0264 999 679,e1:10:e4:67:c1:6c,29.42.145.86,RO38SVQJ3552345050506666,2024-08-07 15:51:36,21944,960,742,1704516,05ddba5b-d562-4748-b9b0-6509f0b2ee1d
Melina Niță,melinaniță,melinaniță@gmail.com,2620707313149,1944-07-30,"Drumul Petrică Voinea Nr. 24, Urlati, 723921",0780 625 645,80:6b:f1:70:70:60,166.105.229.72,RO90WWKK0136356602516245,2024-04-15 16:27:04,26000,488,377,741035,6b197c90-6a3a-41d8-a23a-77ad6d2f6471
Adam Albu,adamalbu,adamalbu@email.ro,8920818444704,2015-10-17,"Aleea Dochioiu Nr. 846 Bl. 67  Sc. 76 Ap. 237, 1 Decembrie, 187975",0260 626 972,41:d1:d1:39:37:22,15.97.154.204,RO54ODUE2139434605522846,2024-12-23 02:23:43,2640,696,682,1299061,138a3bde-f38d-48e8-9f92-81d92ae49873
Carolina Stănescu,carolinastănescu,carolinastănescu@zzup.ro,3760101224998,2009-03-16,"Soseaua Nistor, Sacueni, 836553",0752 133 695,4f:20:f5:19:b4:e4,160.48.113.223,RO34ISBM1332186635157141,2024-12-02 02:20:49,27812,269,518,490895,a4961ece-7f7a-445f-85b2-f05fa564ee29
Cosmin Tomescu,cosmintomescu,cosmintomescu@acasa.ro,3801201129388,1943-07-06,"Bulevardul Tincuța Niță Nr. 14 Bl. 87  Sc. 69 Ap. 494, Ludus, 843409",0759 455 479,a5:cc:b5:c1:9a:ed,52.74.194.193,RO96MAPB5783860172268157,2025-01-09 16:21:13,15347,847,453,1881405,e65d46f6-4bf0-4ef0-9a91-340f47aec19d
Maia Mazilescu,maiamazilescu,maiamazilescu@acasa.ro,7220922511169,1983-04-02,"Drumul Lucențiu Stoica Nr. 167, Medias, 938133",0239 299 086,c7:08:54:ee:f6:9a,97.23.226.160,RO07KHQB9571037532325148,2024-09-22 05:58:51,17853,409,79,867409,75120bfd-4050-42f2-a6a6-1424df450889
Lucia Stan,luciastan,luciastan@acasa.ro,3380730066891,1991-01-23,"Aleea Sofia Ababei Nr. 88, Miercurea-Ciuc, 510002",0727 044 336,a5:c0:7b:5e:79:e6,101.22.233.130,RO60BQJL6404549245361100,2024-11-01 02:19:34,16170,219,489,1518226,269ffdf7-5850-4c41-9e3a-22c7affa312e
Alex Pușcașu,alexpușcașu,alexpușcașu@post.ro,3610926140620,1991-06-11,"Strada Dinu, Sannicolau Mare, 703177",0785 384 676,38:4a:df:d1:c9:0b,125.231.163.163,RO27ZPJI1383750523537535,2024-05-16 22:44:07,31052,358,479,1442784,3abc3aba-01dd-40ef-8122-363693200710
Alexe Dochioiu,alexedochioiu,alexedochioiu@acasa.ro,7290931279438,1911-08-29,"Drumul Voinea Nr. 519 Bl. 14  Sc. 14 Ap. 310, Buhusi, 315258",0751 284 896,1f:7c:39:01:be:e4,51.80.35.38,RO68JBFI7212825123030917,2025-02-24 01:13:35,12448,272,122,1677860,adaa3e88-f3c2-4f6c-97c1-fb11fc1af835
Jasmina Florea,jasminaflorea,jasminaflorea@acasa.ro,8490514439541,1961-12-09,"Soseaua Oprea Nr. 15, Prejmer, 315334",0746 355 583,c2:24:36:69:98:64,22.157.203.200,RO65VNCY6290526712232684,2024-05-30 14:11:49,34049,758,391,329914,1d452ea5-4b7f-44a8-b02f-3fe514ed8e8e
Gregorian Suciu,gregoriansuciu,gregoriansuciu@acasa.ro,8750730207012,1987-01-22,"Intrarea Pop Nr. 586 Bl. 40  Sc. 24 Ap. 426, Husi, 727501",0749 419 450,34:cc:72:19:f9:74,110.110.106.60,RO90VSOU5536054297891776,2025-03-19 01:35:45,26840,41,172,306411,f7a1bd2a-3e62-4ce6-b84e-b8987a485191
Zenovia Aanei,zenoviaaanei,zenoviaaanei@zzup.ro,2981128011791,1929-07-15,"Soseaua Voinea, Insuratei, 610743",0758 708 085,0b:c3:6b:c9:e6:40,157.106.115.95,RO63OWZC0984610500235689,2024-05-13 13:22:42,14950,773,692,1696107,4ee0c24a-a844-4424-a782-cd39c60a008a
Sorina Pușcașu,sorinapușcașu,sorinapușcașu@kappa.ro,5240431322895,1954-01-28,"Soseaua Mocanu Nr. 48 Bl. 18  Sc. 50 Ap. 861, Caransebes, 186529",0250 286 405,5c:e1:56:b3:33:11,8.156.87.221,RO34RDKE3464416058220661,2024-05-20 03:03:06,16990,955,355,189351,e8a279ea-4c44-4dba-871d-b84891ab53b3
Nicușor Pușcașu,nicușorpușcașu,nicușorpușcașu@gmail.com,6230418062630,1970-09-21,"Bulevardul Rebeca Diaconu Nr. 318 Bl. 63  Sc. 26 Ap. 109, Falticeni, 488689",0251 445 323,59:b8:83:67:25:d7,3.6.242.113,RO53JWFI2160974284650656,2024-05-19 15:13:57,23474,479,120,1337283,60b8e02e-dcbf-463d-9720-a26121ac7a31
Panait Diaconu,panaitdiaconu,panaitdiaconu@email.ro,4180614078564,1953-04-24,"Drumul Mazilescu Nr. 78 Bl. 17  Sc. 63 Ap. 120, Oradea, 912797",0740 734 317,72:df:05:41:a2:2d,96.89.97.185,RO52FIRL5007397760085830,2024-04-13 03:37:29,31027,477,257,1930320,aa776cab-1afa-4031-bfdd-783729a841f8
Gicu Dochioiu,gicudochioiu,gicudochioiu@acasa.ro,8000920463911,1924-04-28,"Bulevardul Oprea, Popesti-Leordeni, 513628",0748 699 051,54:bd:47:8a:70:8d,168.134.235.27,RO18RGWQ6124896533042514,2025-01-13 03:09:21,26545,654,78,1554076,8bc9e84a-a188-4316-a4dc-34deaed6b30d
Silviana Manole,silvianamanole,silvianamanole@acasa.ro,3370917318742,1999-07-20,"Drumul Georgescu Nr. 24 Bl. 37  Sc. 95 Ap. 896, Gheorgheni, 881414",0247 430 403,3b:00:5f:ac:6d:8b,104.59.199.19,RO67XQBH2793092942561933,2024-10-10 02:48:04,12094,584,466,733914,7ac98f6c-2a4a-4b8d-8b6d-c21ac9ba083b
Raluca Diaconescu,ralucadiaconescu,ralucadiaconescu@gmail.com,3071207392978,1944-03-16,"Bulevardul Cedrin Popa, Jibou, 790416",0752 015 345,34:d4:6e:24:79:cf,24.185.0.165,RO76OZRE9339072860516510,2025-03-29 22:25:10,19813,953,323,1501362,fc838d9c-9afb-4d6c-8953-0dcec16ba414
Ramona Dinu,ramonadinu,ramonadinu@email.ro,5421117410583,2004-02-25,"Soseaua Nistor, Motatei, 270745",0240 506 821,9f:d7:47:7b:a7:d9,73.26.210.200,RO67JHDF7894644469445593,2024-07-05 02:19:47,11433,498,33,571642,201e0565-3f25-4f7a-b81b-efbdc23a06d9
Tiberiu Tudor,tiberiutudor,tiberiutudor@141.ro,1120410296705,1940-03-23,"Bulevardul Tomescu, Toflea, 136884",0785 471 197,f2:a7:ba:c1:68:49,182.191.31.63,RO52AAMS6891355228302343,2024-07-18 13:17:29,24144,41,593,153308,4f1999ab-9e21-40c9-86c2-971406e50e82
Codrin Popa,codrinpopa,codrinpopa@email.ro,2641225387969,2021-06-25,"Aleea Ababei, Iasi, 444672",021 288 4854,14:c8:31:f8:c0:a4,21.113.213.149,RO79LDIW0522976893421287,2025-01-05 15:53:25,16828,233,416,1445702,8718c4c7-ea9d-464f-8fce-75aece3446ed
Roza Oprea,rozaoprea,rozaoprea@141.ro,1861202186149,1983-03-07,"Aleea Florea Nr. 147 Bl. 15  Sc. 45 Ap. 585, Peretu, 852916",0748 121 322,0d:a1:24:3f:f1:21,74.26.96.108,RO92NFUJ0812562405216164,2024-12-10 07:42:21,9138,329,473,1063095,46c1d0e1-1205-4b1e-9f35-ddb03d29e1fe
Caterina Tudor,caterinatudor,caterinatudor@zzup.ro,3300928237709,2003-11-15,"Intrarea Mazilescu, Carei, 515676",0728 847 128,b7:5d:42:a2:a1:2a,145.157.254.64,RO81CBBF5173005838182471,2024-08-28 16:49:00,19639,230,780,356092,d4bbe2f1-f8b3-4ae3-8181-3102d2a88ee2
Marius Popa,mariuspopa,mariuspopa@acasa.ro,5660715272750,2012-02-03,"Soseaua Avram Dumitrescu Nr. 481, Fetesti-Gara, 320826",0257 954 804,4a:84:60:b8:ea:f6,72.213.184.95,RO82QELL8367156463145320,2024-09-29 09:04:28,34796,86,717,491483,143f82e8-e88b-4946-a581-5d1b03a2c9e8
Matei Niță,mateiniță,mateiniță@kappa.ro,5760407159653,2002-02-20,"Bulevardul Maia Stănescu Nr. 315, Toplita, 392953",0751 656 291,3f:e6:a6:8b:a3:9c,110.100.92.235,RO58KYUB4184630726733229,2024-11-09 07:28:54,8007,840,454,1985304,dd437f05-40bf-40fc-92de-bfd10c79c9a3
Petru Tabacu,petrutabacu,petrutabacu@141.ro,6261214408633,2005-10-05,"Bulevardul Fiona Pop Nr. 38, Valea Mare (Babeni), 285550",0261 625 210,a2:b1:a7:2b:34:2a,98.135.105.115,RO73OCTX8708723581187352,2024-07-30 12:32:46,420,973,735,230905,84fe902f-5681-4cfa-a7cc-85aa335abc28
Stan Barbu,stanbarbu,stanbarbu@gmail.com,6781224436387,1954-12-18,"Intrarea Eftimie Nr. 64 Bl. 88  Sc. 64 Ap. 242, Covasna, 920918",0753 651 850,5b:b5:1e:26:cc:45,96.28.210.184,RO93UHYL1449366943898283,2024-05-06 01:14:17,29924,649,109,1051863,4156449d-a4b3-4739-a341-2628581138bc
Janina Tabacu,janinatabacu,janinatabacu@zzup.ro,5370608180311,2001-12-30,"Bulevardul Dochioiu, Oravita, 598232",0235 246 904,8e:4b:0e:f8:a6:0f,136.144.195.178,RO52BDRT5219353654981075,2025-03-27 03:34:10,8113,334,652,785823,b5a23a83-bf40-46f7-a0a4-64ac1c89a673
Valter Cristea,valtercristea,valtercristea@141.ro,7870428457268,2024-04-16,"Bulevardul Dumitrescu Nr. 755 Bl. 92  Sc. 42 Ap. 616, Curcani, 573435",0755 020 658,8e:2a:09:7c:03:b2,214.161.162.131,RO51RVVA7095721052813125,2024-12-24 12:24:10,32211,651,8,661213,91d7328d-3a2b-4b5f-aee0-5976c9c6ad56
Vasilică Niță,vasilicăniță,vasilicăniță@post.ro,5790326418091,1956-03-09,"Intrarea Eftimie, Cristuru Secuiesc, 317733",0269 089 335,69:9f:03:7e:27:e6,58.124.23.229,RO78DSWO2732460671374796,2024-04-12 03:35:49,2673,123,17,484137,441f58f4-d705-4d13-adf8-d4263ef425a3
Larisa Oprea,larisaoprea,larisaoprea@email.ro,8141116030555,2021-10-20,"Bulevardul Barbu Nr. 104, Techirghiol, 701032",0758 152 224,46:09:07:a7:60:9a,75.172.235.103,RO91AETK4950192819922618,2024-10-02 16:34:40,16996,969,501,873199,8f85b869-1ce4-4189-a5be-7b15e0cd386d
Haralambie Tabacu,haralambietabacu,haralambietabacu@post.ro,4200216467081,1998-06-28,"Intrarea Sabrina Ababei Nr. 955 Bl. 15  Sc. 12 Ap. 645, Alba Iulia, 178784",0732 304 457,b0:18:6c:47:15:2f,196.208.2.70,RO17XAVI3921589565122098,2025-02-27 11:24:55,27684,905,579,719299,fda4acb8-730b-4ab7-a776-2ddd7f542be0
Evanghelina Florea,evanghelinaflorea,evanghelinaflorea@141.ro,7450312159033,1993-01-09,"Soseaua Casian Toma Nr. 93, 1 Decembrie, 645042",0262 593 167,a8:16:4a:44:f9:6f,153.71.93.180,RO07IYOJ8759767923517333,2024-06-12 06:14:38,5621,110,294,206569,4ccc7770-c663-46c6-a30b-a4d6d7aecc7b
Marioara Mocanu,marioaramocanu,marioaramocanu@gmail.com,7321227373285,1941-02-16,"Intrarea Stoica, Babeni, 204301",0267 840 814,1f:9d:dd:82:53:11,71.33.240.134,RO80BIZY4301765429265983,2025-02-08 17:25:19,16064,392,236,385120,8bdfa83d-a5d9-4bf9-b5f1-b362706c489c
Sandu Georgescu,sandugeorgescu,sandugeorgescu@post.ro,7211122251950,2021-01-24,"Bulevardul Barbu Nr. 39 Bl. 10  Sc. 20 Ap. 899, Nadlac, 308179",0733 419 480,b1:61:4e:45:45:02,203.187.117.41,RO45ETKA2099444794498251,2024-12-02 02:23:44,9721,190,418,251499,ffb5c35c-555b-4a0c-bb0b-fdb144fa0cce
Filofteia Niță,filofteianiță,filofteianiță@gmail.com,2960203054667,2004-04-22,"Aleea Aurora Mazilescu, Feldru, 489092",0265 378 032,02:8a:35:84:83:7c,147.78.240.115,RO98SNHG5744201151380617,2024-06-26 00:26:55,24071,846,180,1698212,d9086d3b-59fd-4a35-8fed-c2bca7da04f2
Eremia Florea,eremiaflorea,eremiaflorea@kappa.ro,1831013028730,2002-07-17,"Bulevardul Tabacu Nr. 46, Busteni, 843564",0768 511 691,74:7f:ce:5b:fa:bf,17.162.84.106,RO80EMZA0143319955176624,2024-05-16 08:29:23,30740,389,154,702082,3b1e7f4f-3584-4c9e-acf0-98c3190a3732
Roxelana Stan,roxelanastan,roxelanastan@email.ro,3370221296332,1963-05-19,"Soseaua Dumitru Stancu Nr. 260 Bl. 91  Sc. 55 Ap. 964, Segarcea, 141835",0786 459 632,f1:70:56:8c:da:58,56.149.186.119,RO52LSEE8570155296971218,2024-06-16 21:53:21,28184,751,384,63601,77b23253-efc7-46e8-9f96-4a6b80ebb180
Safta Mocanu,saftamocanu,saftamocanu@email.ro,8560912517555,1958-12-18,"Drumul Tomescu Nr. 833 Bl. 17  Sc. 32 Ap. 980, Resita, 146680",0249 744 238,6e:c9:b0:7c:31:e8,206.244.152.81,RO76VGQJ6182869861401652,2024-04-11 08:29:36,18781,123,622,1197737,1bcdec73-2082-4e6a-a76e-4162aa946e2e
Ludovic Diaconu,ludovicdiaconu,ludovicdiaconu@email.ro,7120723248628,2008-04-21,"Strada Silvana Ardelean Nr. 234 Bl. 30  Sc. 74 Ap. 716, Lunca Cetatuii, 592403",0238 734 784,28:b8:3f:9e:22:0f,44.211.10.37,RO74TSLC5120241461823001,2024-09-03 01:20:04,35149,197,688,1129776,54c65624-3381-40d3-8119-c77887ab3982
Pompilia Nemeș,pompilianemeș,pompilianemeș@kappa.ro,6360617194003,1993-04-02,"Aleea Pop, Plosca, 270848",0735 230 569,99:fa:cc:83:81:3f,203.85.210.248,RO95EJDV5656637237338505,2024-07-23 05:30:14,13330,829,611,1669910,c29e1694-07f0-4210-9bda-d9477ec31a03
Mădălin Ioniță,mădălinioniță,mădălinioniță@post.ro,2020731312325,2020-11-26,"Bulevardul Mocanu Nr. 14 Bl. 30  Sc. 16 Ap. 487, Gaesti, 374703",0254 716 396,5e:c0:4e:e0:e1:27,21.15.233.47,RO69IHHF1493303355040032,2025-03-07 04:07:38,15458,181,555,96778,d5b4d2e6-0500-45d7-b201-43bda16eed9c
Olga Stancu,olgastancu,olgastancu@email.ro,1420812189521,1960-06-13,"Intrarea Tomescu Nr. 538 Bl. 35  Sc. 60 Ap. 348, Tunari, 960082",0755 671 730,fe:33:ef:17:3a:79,205.4.161.218,RO55KKSA2185092102755175,2024-06-23 20:50:45,24187,551,402,347808,d23d6609-9b01-4341-abbd-d816b71b3b50
Mirona Ene,mironaene,mironaene@acasa.ro,1780413029791,1914-07-07,"Strada Cristea Nr. 758, Iasi, 860687",0767 482 417,0f:69:6a:86:d3:c9,207.233.127.94,RO31GJWN3754581785163667,2024-04-13 18:04:31,5687,553,341,1241014,305b51a9-5c70-457b-a423-48b2e12dc794
Sorina Niță,sorinaniță,sorinaniță@141.ro,2890207449017,2009-08-06,"Soseaua Diaconu Nr. 92 Bl. 92  Sc. 95 Ap. 785, Siret, 362874",0767 079 462,7b:dc:39:ae:9d:8a,208.0.85.125,RO36MFSJ7903145336064330,2024-12-29 08:01:27,25421,431,581,873321,faf92440-1904-4f98-9cca-eef2053690c8
Alexandra Toma,alexandratoma,alexandratoma@zzup.ro,4270528082158,1977-06-04,"Aleea Zenovia Diaconu Nr. 37 Bl. 71  Sc. 30 Ap. 220, Borsa, 576359",0759 848 005,a2:3b:2c:4f:8f:ab,35.101.168.159,RO54IODH8092055754077108,2024-09-27 06:39:54,31424,826,553,1073601,3d0fa6dd-0a7d-4dcd-9b94-29e80ec32549
Ionelia Albu,ioneliaalbu,ioneliaalbu@kappa.ro,6590527131214,1996-01-13,"Intrarea Ancuța Diaconu, Straja, 765109",0722 768 057,a8:4a:fc:29:82:0d,74.85.65.249,RO09UKZO6862178474595908,2024-07-26 05:13:37,23504,483,440,404608,f76211e2-30a9-43f7-9452-3135d6b34594
Haralamb Dumitrescu,haralambdumitrescu,haralambdumitrescu@141.ro,7510322040739,2024-03-09,"Intrarea Dinu Nr. 264 Bl. 26  Sc. 55 Ap. 635, Magurele, 774845",0768 931 747,ba:c9:32:df:8a:89,1.46.243.132,RO31OQRW8198796935017165,2024-11-01 19:39:32,28440,439,126,497618,b1f02fe3-243e-491b-9d81-2f1f9b097309
Marian Eftimie,marianeftimie,marianeftimie@acasa.ro,8410212192166,2011-10-04,"Soseaua Toma Nr. 595, Hunedoara, 850791",0786 934 022,6b:e3:a7:ae:9d:df,172.152.56.68,RO49CPQV4772257278890926,2025-01-28 04:09:28,19306,539,773,345085,73d20930-cccc-471b-b5e1-2829a7734a5f
Olimpia Dinu,olimpiadinu,olimpiadinu@kappa.ro,5460805385200,1990-08-22,"Bulevardul Pop, Insuratei, 784974",0753 411 849,c3:4e:c7:f7:94:1c,94.191.217.78,RO54FJNC5280299630266940,2025-02-01 11:58:06,33976,9,275,1007442,cae2704b-c5a1-4cc8-97e1-8ab4f1776157
Cezar Popescu,cezarpopescu,cezarpopescu@email.ro,7860130048277,1934-02-11,"Drumul Ludovic Cristea, Balan, 718647",0243 476 414,56:ac:5e:0f:ab:ff,160.191.197.230,RO27TYKW6794650475057690,2024-08-22 19:49:30,5189,0,768,554117,1aeb58c4-d931-4e44-ad92-7944447546ef
Anemona Nemeș,anemonanemeș,anemonanemeș@email.ro,8520425126192,1957-08-08,"Drumul Eftimie Mocanu, Marginea, 911514",0762 941 482,d4:32:83:7e:60:c1,191.176.118.184,RO24YPAV8024257618328590,2025-01-06 19:10:49,11666,637,7,453713,82c536b6-b408-4e53-8f6d-610828a52981
Carla Ionescu,carlaionescu,carlaionescu@zzup.ro,5931023189326,1973-10-24,"Aleea Ionescu, Sangeorgiu de Mures, 537834",0750 063 711,0f:2c:05:e8:95:5a,65.102.84.3,RO58CXAH5911389996135461,2024-11-26 16:48:57,35696,341,486,648021,d8e50325-9587-45f3-a94c-c29d5a611814
Dafina Dumitrescu,dafinadumitrescu,dafinadumitrescu@kappa.ro,5070108467541,1990-06-24,"Soseaua Suciu Nr. 866 Bl. 41  Sc. 96 Ap. 526, Mihail Kogalniceanu, 948649",0730 101 305,e5:e5:13:e1:7b:c4,106.190.76.217,RO30GEOM8841010272007759,2024-10-25 02:57:03,15839,3,420,983488,abcb05a9-50b6-44ac-b925-4a608759b6d0
Leopoldina Georgescu,leopoldinageorgescu,leopoldinageorgescu@kappa.ro,1920801056910,1911-02-17,"Aleea Manole Nr. 95, Deva, 331037",0756 161 642,22:73:1f:9f:f9:55,182.215.151.2,RO46GMKQ2304866351013839,2025-03-07 14:10:03,35383,864,587,856047,6991a9f0-fec0-4e69-9ce8-7f69c535a873
Evelina Tudor,evelinatudor,evelinatudor@acasa.ro,7120828041017,1953-01-25,"Aleea Casiana Oprea Nr. 283, Sadova, 756787",0763 835 839,60:90:47:66:95:9e,215.223.51.44,RO15NROA2347726505137493,2024-08-11 04:47:47,13845,743,763,1346677,0056895e-4a0b-4ab1-81f5-dc179c713bc3
Valeria Albu,valeriaalbu,valeriaalbu@kappa.ro,5520712428888,1949-08-03,"Drumul Nemeș, Arbore, 276139",0236 668 363,ed:24:ba:17:16:82,203.62.47.37,RO74DLPQ7857345990899364,2024-12-05 02:08:01,35976,134,259,920571,ae381390-b7d7-4d3f-a29f-d8c8da8f4a2b
Anamaria Diaconescu,anamariadiaconescu,anamariadiaconescu@gmail.com,7600431060850,1918-01-30,"Soseaua Stănescu, Valea Mare (Negresti), 782299",0733 586 621,06:f2:73:86:af:0e,113.46.195.76,RO42RALG5571304638302850,2024-07-10 02:45:09,20956,676,313,1965627,1a2d88d1-fd09-489d-94de-e64e6654966f
Blanduzia Nistor,blanduzianistor,blanduzianistor@zzup.ro,2210901295321,2009-02-11,"Aleea Domnica Diaconu Nr. 660, Pancota, 326021",0231 600 174,df:0e:80:23:c0:88,80.119.79.91,RO80BHEW7877305077605698,2025-03-23 17:31:12,24133,892,167,944735,27852035-bd29-4faf-bf97-87c343454b80
Theodor Dinu,theodordinu,theodordinu@141.ro,8541007084865,2001-08-14,"Drumul Aura Florea, Dragalina, 933719",0759 887 780,37:3f:ca:70:ca:65,10.174.215.133,RO10YWSZ6443258939629533,2025-04-04 20:28:38,6660,223,121,923258,5e800d83-65ad-4398-a67f-defb7547ee36
Anastasia Nemeș,anastasianemeș,anastasianemeș@post.ro,7950631284293,2002-08-09,"Intrarea Suciu Nr. 427, Targu Lapus, 671011",0736 402 543,ea:fb:35:85:17:f3,196.40.112.164,RO60KKEL0343006405642381,2024-11-30 01:35:34,3721,235,433,65764,2d31c919-5f72-428e-8aaa-ebf3fd91d9a2
Melania Albu,melaniaalbu,melaniaalbu@email.ro,1980820188272,2022-08-28,"Aleea Teea Nistor, Galati, 657871",0749 004 509,e5:23:50:6d:31:02,76.206.219.39,RO70AXNM6207150739633449,2024-10-28 03:18:13,16845,471,404,1507079,a8d6d53c-4e83-40b0-87f9-50ea44585ab5
Liliana Aanei,lilianaaanei,lilianaaanei@post.ro,8190716054815,2015-12-01,"Bulevardul Tomescu Nr. 263, Negresti-Oas, 887451",0245 509 641,50:9a:e8:f2:d3:45,114.175.221.9,RO63CCVK8678708083001574,2024-08-12 19:40:03,2567,33,96,1287908,dfb7a06e-7f02-484f-95a3-4d71e50856e8
Lia Cristea,liacristea,liacristea@email.ro,3190722456513,1977-04-24,"Aleea Voinea, Codlea, 796436",0726 437 716,02:79:60:c4:69:a7,59.44.36.78,RO65KKXT7645159964959802,2024-08-03 00:13:17,25546,561,553,1733277,6b32962a-06c7-4523-8f4c-827e546d858a
Sinică Mazilescu,sinicămazilescu,sinicămazilescu@acasa.ro,4470222123500,1956-06-05,"Aleea Evanghelina Ionescu, Titu, 663341",0725 226 992,9c:fd:51:6d:b6:28,61.184.181.119,RO87SQZG2285919523407005,2024-05-14 07:36:51,19800,561,614,587183,f68d4069-7487-488e-be9b-8a9e7ba12597
Teea Tomescu,teeatomescu,teeatomescu@kappa.ro,7940302309149,1922-07-31,"Strada Dochioiu Nr. 96, Sfantu Gheorghe, 338789",0732 922 029,49:a1:02:8b:8c:d9,154.10.173.67,RO28RLIL3514796802629263,2024-11-11 23:26:54,28743,721,698,1653715,54bbb1bc-5125-4434-a1db-93d2cb59ba7a
Bianca Popa,biancapopa,biancapopa@post.ro,2890514451958,1918-02-20,"Soseaua Ababei Nr. 54 Bl. 82  Sc. 35 Ap. 945, Valea Mare (Babeni), 572351",0737 208 383,41:d4:e0:3f:be:38,90.58.14.4,RO49WOTG0361498126301649,2024-05-26 20:49:09,7673,826,663,1370113,6ae034c1-7890-40db-86e3-b97f58a9b91d
Vicenția Popescu,vicențiapopescu,vicențiapopescu@post.ro,1820306177072,1941-09-11,"Aleea Aanei, Santana, 262943",0725 867 064,b7:f9:1e:12:6e:ff,129.251.249.6,RO63LKCN8377589808501147,2024-11-16 17:21:39,11933,308,727,915683,89e0b896-2f3c-48b4-a1b5-6d1d4b85b905
Albert Preda,albertpreda,albertpreda@zzup.ro,1811014242553,1915-07-27,"Intrarea Pompiliu Mocanu Nr. 666 Bl. 82  Sc. 84 Ap. 731, Homocea, 965554",0254 903 191,6e:ca:f8:4a:8e:8a,110.105.50.106,RO05ENRB1486925177104334,2024-11-12 12:05:50,12804,955,105,696567,df4e05c4-a66f-4455-ac1d-361c435e3ed7
Alexandru Eftimie,alexandrueftimie,alexandrueftimie@141.ro,2820319349124,2011-08-15,"Soseaua Popescu, Sibiu, 298751",0733 459 838,a5:48:d2:48:c4:d7,112.118.72.131,RO91NWPW9864606788050261,2024-09-12 23:21:33,5104,247,207,1057003,20c35f22-1b95-4051-b7a3-09318d97b34f
Domnica Nistor,domnicanistor,domnicanistor@141.ro,7581201196934,2025-01-11,"Strada Marin Nr. 876 Bl. 34  Sc. 69 Ap. 605, Moreni, 608395",0268 678 359,3d:7b:ae:15:f8:ca,71.60.187.68,RO81MOLG9637477972692696,2025-03-16 19:12:53,28134,137,622,5756,bb9eb116-58d9-4435-b728-675f9df5a2fa
Robertina Mazilescu,robertinamazilescu,robertinamazilescu@kappa.ro,6730716039970,2006-08-08,"Drumul Dima Nr. 336, Fundulea, 272295",0756 182 870,18:63:62:1b:24:86,202.97.171.204,RO67RBOR7077895382670833,2024-09-19 15:35:39,35071,116,402,1075852,50ea6cf7-da65-4014-98d4-f65aba4d2c59
Vasilica Diaconescu,vasilicadiaconescu,vasilicadiaconescu@gmail.com,3760529058063,1931-07-05,"Aleea Tomescu Nr. 48 Bl. 44  Sc. 54 Ap. 845, Sacele, 980877",0758 985 569,6d:06:32:6a:56:75,116.174.120.194,RO64XUKQ1041407991281174,2024-12-13 23:50:57,3159,819,145,755744,32cd4b34-ee25-41ea-b8c4-9e5f065a3551
Aurica Albu,auricaalbu,auricaalbu@zzup.ro,3451130446837,1983-12-29,"Soseaua Ionescu Nr. 188, Vatra Dornei, 609765",0269 319 217,9b:8c:6c:33:9f:53,62.236.18.63,RO60KJLS5611046796936925,2024-12-14 20:05:11,28926,864,348,308431,435709d9-1678-4da0-a003-694481abfe4c
